step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward,Done,Truncation
2169.0,105.394,0.0,Morty,60.928,109.657,124.258,,,,,,,,,294.843,False,False
2170.0,106.799,0.05,Morty,60.928,111.86,124.258,,,,,,,,,297.046,False,False
2171.0,108.039,0.03,Morty,60.928,113.668,124.258,,,,,,,,,298.854,False,False
2172.0,109.101,0.06,Morty,60.928,115.114,124.258,,,,,,,,,300.3,False,False
2173.0,110.005,0.07,Morty,60.928,116.272,124.258,,,,,,,,,301.458,False,False
2174.0,110.783,0.0,Morty,60.928,117.212,124.258,,,,,,,,,302.399,False,False
2175.0,111.463,0.06,Morty,60.928,117.994,124.258,,,,,,,,,303.18,False,False
2176.0,112.075,0.04,Morty,60.928,118.665,124.258,,,,,,,,,303.851,False,False
2177.0,112.649,0.0,Morty,60.928,119.265,124.258,,,,,,,,,304.451,False,False
2178.0,113.212,0.04,Morty,60.928,119.826,124.258,,,,,,,,,305.013,False,False
2179.0,113.791,0.07,Morty,60.928,120.377,124.258,,,,,,,,,305.563,False,False
2180.0,114.414,0.01,Morty,60.928,120.939,124.258,,,,,,,,,306.125,False,False
2181.0,115.105,0.06,Morty,60.928,121.522,124.258,,,,,,,,,306.709,False,False
2182.0,115.855,0.06,Morty,60.928,122.111,124.258,,,,,,,,,307.298,False,False
2183.0,116.612,0.0,Morty,60.928,122.659,124.258,,,,,,,,,307.845,False,False
2184.0,117.314,0.0,Morty,60.928,123.124,124.258,,,,,,,,,308.31,False,False
2185.0,117.9,0.04,Morty,60.928,123.48,124.258,,,,,,,,,308.666,False,False
2186.0,118.319,0.06,Morty,60.928,123.717,124.258,,,,,,,,,308.904,False,False
2187.0,118.594,0.05,Morty,60.928,123.865,124.258,,,,,,,,,309.051,False,False
2188.0,118.855,0.05,Morty,60.928,124.0,124.258,,,,,,,,,309.186,False,False
2189.0,119.258,0.07,Morty,60.928,124.196,124.258,,,,,,,,,309.382,False,False
2190.0,119.959,0.03,Morty,60.928,124.505,124.258,,,,,,,,,309.692,False,False
2191.0,121.096,0.01,Morty,60.928,124.92,124.258,,,,,,,,,310.106,False,False
2192.0,122.708,0.0,Rick,60.928,124.92,125.323,,,,,,,,,311.171,False,False
2193.0,124.686,0.0,Rick,60.928,124.92,125.522,,,,,,,,,311.37,False,False
2194.0,126.888,0.01,Rick,60.928,124.92,125.359,,,,,,,,,311.207,False,False
2195.0,129.172,0.03,Rick,60.928,124.92,124.763,,,,,,,,,310.611,False,False
2196.0,131.397,0.12,Rick,60.928,124.92,123.764,,,,,,,,,309.612,False,False
2197.0,133.421,0.1,Rick,60.928,124.92,122.496,,,,,,,,,308.344,False,False
2198.0,135.102,0.04,Rick,60.928,124.92,121.184,,,,,,,,,307.032,False,False
2199.0,136.301,0.09,Rick,60.928,124.92,120.104,,,,,,,,,305.952,False,False
2200.0,136.874,0.14,Rick,60.928,124.92,119.545,,,,,,,,,305.393,False,False
2201.0,136.758,0.11,Rick,60.928,124.92,119.661,,,,,,,,,305.509,False,False
2202.0,136.238,0.01,Rick,60.928,124.92,120.164,,,,,,,,,306.012,False,False
2203.0,135.745,0.1,Rick,60.928,124.92,120.619,,,,,,,,,306.467,False,False
2204.0,135.215,0.0,Rick,60.928,124.92,121.087,,,,,,,,,306.935,False,False
2205.0,134.582,0.0,Rick,60.928,124.92,121.615,,,,,,,,,307.463,False,False
2206.0,133.78,0.04,Rick,60.928,124.92,122.236,,,,,,,,,308.084,False,False
2207.0,132.743,0.07,Rick,60.928,124.92,122.959,,,,,,,,,308.807,False,False
2208.0,131.405,0.07,Rick,60.928,124.92,123.759,,,,,,,,,309.607,False,False
2209.0,129.703,0.1,Rick,60.928,124.92,124.562,,,,,,,,,310.41,False,False
2210.0,127.57,0.03,Rick,60.928,124.92,125.226,,,,,,,,,311.074,False,False
2211.0,124.973,0.07,Rick,60.928,124.92,125.523,,,,,,,,,311.371,False,False
2212.0,122.053,0.04,Rick,60.928,124.92,125.186,,,,,,,,,311.034,False,False
2213.0,119.219,0.13,Rick,60.928,124.92,124.178,,,,,,,,,310.025,False,False
2214.0,116.936,0.06,Morty,60.928,122.879,124.178,,,,,,,,,307.984,False,False
2215.0,115.672,0.06,Morty,60.928,121.972,124.178,,,,,,,,,307.078,False,False
2216.0,115.828,0.02,Morty,60.928,122.091,124.178,,,,,,,,,307.197,False,False
2217.0,117.408,0.02,Morty,60.928,123.183,124.178,,,,,,,,,308.289,False,False
2218.0,119.824,0.02,Morty,60.928,124.449,124.178,,,,,,,,,309.555,False,False
2219.0,122.353,0.05,Morty,60.928,125.253,124.178,,,,,,,,,310.359,False,False
2220.0,124.276,0.03,Rick,60.928,125.253,125.507,,,,,,,,,311.689,False,False
2221.0,124.938,0.06,Rick,60.928,125.253,125.524,,,,,,,,,311.705,False,False
2222.0,124.093,0.08,Rick,60.928,125.253,125.497,,,,,,,,,311.678,False,False
2223.0,122.102,0.08,Rick,60.928,125.253,125.197,,,,,,,,,311.378,False,False
2224.0,119.461,0.04,Rick,60.928,125.253,124.29,,,,,,,,,310.471,False,False
2225.0,116.666,0.03,Morty,60.928,122.696,124.29,,,,,,,,,307.914,False,False
2226.0,114.184,0.04,Morty,60.928,120.735,124.29,,,,,,,,,305.953,False,False
2227.0,112.309,0.0,Morty,60.928,118.912,124.29,,,,,,,,,304.13,False,False
2228.0,111.069,0.04,Morty,60.928,117.547,124.29,,,,,,,,,302.764,False,False
2229.0,110.438,0.03,Morty,60.928,116.802,124.29,,,,,,,,,302.02,False,False
2230.0,110.388,0.06,Morty,60.928,116.741,124.29,,,,,,,,,301.959,False,False
2231.0,110.883,0.06,Morty,60.928,117.33,124.29,,,,,,,,,302.548,False,False
2232.0,111.843,0.06,Morty,60.928,118.414,124.29,,,,,,,,,303.631,False,False
2233.0,113.119,0.03,Morty,60.928,119.735,124.29,,,,,,,,,304.953,False,False
2234.0,114.546,0.05,Morty,60.928,121.053,124.29,,,,,,,,,306.271,False,False
2235.0,115.962,0.02,Morty,60.928,122.192,124.29,,,,,,,,,307.41,False,False
2236.0,117.205,0.01,Morty,60.928,123.054,124.29,,,,,,,,,308.272,False,False
2237.0,118.15,0.06,Morty,60.928,123.623,124.29,,,,,,,,,308.841,False,False
2238.0,118.713,0.04,Morty,60.928,123.927,124.29,,,,,,,,,309.145,False,False
2239.0,118.824,0.04,Morty,60.928,123.984,124.29,,,,,,,,,309.202,False,False
2240.0,118.412,0.0,Morty,60.928,123.768,124.29,,,,,,,,,308.986,False,False
2241.0,117.416,0.0,Morty,60.928,123.188,124.29,,,,,,,,,308.405,False,False
2242.0,115.836,0.05,Morty,60.928,122.098,124.29,,,,,,,,,307.315,False,False
2243.0,113.764,0.07,Morty,60.928,120.352,124.29,,,,,,,,,305.57,False,False
2244.0,111.313,0.01,Morty,60.928,117.825,124.29,,,,,,,,,303.043,False,False
2245.0,108.593,0.04,Morty,60.928,114.435,124.29,,,,,,,,,299.652,False,False
2246.0,105.718,0.07,Morty,60.928,110.179,124.29,,,,,,,,,295.397,False,False
2247.0,102.799,0.01,Morty,60.928,105.154,124.29,,,,,,,,,290.371,False,False
2248.0,99.947,0.0,Morty,60.928,99.559,124.29,,,,,,,,,284.777,False,False
2249.0,97.276,0.03,Morty,60.928,93.701,124.29,,,,,,,,,278.919,False,False
2250.0,94.895,0.02,Morty,60.928,87.981,124.29,,,,,,,,,273.198,False,False
2251.0,91.934,0.06,Morty,60.928,80.204,124.29,,,,,,,,,265.422,False,False
2252.0,87.834,0.06,Morty,60.928,68.232,124.29,,,,,,,,,253.45,False,False
2253.0,85.188,0.03,Morty,60.928,59.759,124.29,,,,,,,,,244.977,False,False
2254.0,83.747,0.01,Morty,60.928,54.902,124.29,,,,,,,,,240.12,False,False
2255.0,83.267,0.03,Jerry,53.243,54.902,124.29,,,,,,,,,232.434,False,False
2256.0,83.499,0.0,Jerry,54.047,54.902,124.29,,,,,,,,,233.239,False,False
2257.0,84.198,0.0,Jerry,56.438,54.902,124.29,,,,,,,,,235.63,False,False
2258.0,85.115,0.0,Jerry,59.518,54.902,124.29,,,,,,,,,238.71,False,False
2259.0,86.005,0.0,Morty,59.518,62.438,124.29,,,,,,,,,246.246,False,False
2260.0,86.621,0.07,Morty,59.518,64.419,124.29,,,,,,,,,248.227,False,False
2261.0,86.741,0.05,Morty,59.518,64.801,124.29,,,,,,,,,248.609,False,False
2262.0,86.295,0.04,Morty,59.518,63.374,124.29,,,,,,,,,247.182,False,False
2263.0,85.441,0.06,Morty,59.518,60.594,124.29,,,,,,,,,244.402,False,False
2264.0,84.387,0.0,Morty,59.518,57.078,124.29,,,,,,,,,240.887,False,False
2265.0,83.34,0.0,Jerry,53.495,57.078,124.29,,,,,,,,,234.863,False,False
2266.0,82.492,0.0,Jerry,50.527,57.078,124.29,,,,,,,,,231.895,False,False
2267.0,81.944,0.0,Jerry,48.576,57.078,124.29,,,,,,,,,229.944,False,False
2268.0,81.657,0.0,Jerry,47.545,57.078,124.29,,,,,,,,,228.914,False,False
2269.0,81.564,0.0,Jerry,47.209,57.078,124.29,,,,,,,,,228.577,False,False
2270.0,81.596,0.0,Jerry,47.323,57.078,124.29,,,,,,,,,228.692,False,False
2271.0,81.693,0.0,Jerry,47.673,57.078,124.29,,,,,,,,,229.041,False,False
2272.0,81.844,0.0,Jerry,48.217,57.078,124.29,,,,,,,,,229.585,False,False
2273.0,82.113,0.0,Jerry,49.179,57.078,124.29,,,,,,,,,230.547,False,False
2274.0,82.578,0.0,Jerry,50.832,57.078,124.29,,,,,,,,,232.2,False,False
2275.0,83.321,0.0,Jerry,53.429,57.078,124.29,,,,,,,,,234.797,False,False
2276.0,84.397,0.0,Jerry,57.112,57.078,124.29,,,,,,,,,238.48,False,False
2277.0,85.729,0.0,Jerry,61.539,57.078,124.29,,,,,,,,,242.907,False,False
2278.0,87.039,0.0,Morty,61.539,65.746,124.29,,,,,,,,,251.574,False,False
2279.0,88.001,0.03,Morty,61.539,68.747,124.29,,,,,,,,,254.576,False,False
2280.0,88.293,0.04,Morty,61.539,69.641,124.29,,,,,,,,,255.47,False,False
2281.0,87.634,0.04,Morty,61.539,67.61,124.29,,,,,,,,,253.438,False,False
2282.0,86.007,0.07,Morty,61.539,62.443,124.29,,,,,,,,,248.271,False,False
2283.0,83.791,0.07,Morty,61.539,55.052,124.29,,,,,,,,,240.88,False,False
2284.0,81.454,0.01,Jerry,46.811,55.052,124.29,,,,,,,,,226.153,False,False
2285.0,79.462,0.0,Jerry,39.428,55.052,124.29,,,,,,,,,218.769,False,False
2286.0,78.236,0.0,Jerry,34.718,55.052,124.29,,,,,,,,,214.06,False,False
2287.0,77.927,0.0,Jerry,33.512,55.052,124.29,,,,,,,,,212.853,False,False
2288.0,78.281,0.0,Jerry,34.895,55.052,124.29,,,,,,,,,214.236,False,False
2289.0,78.955,0.0,Jerry,37.496,55.052,124.29,,,,,,,,,216.838,False,False
2290.0,79.605,0.0,Jerry,39.97,55.052,124.29,,,,,,,,,219.311,False,False
2291.0,79.926,0.0,Jerry,41.177,55.052,124.29,,,,,,,,,220.518,False,False
2292.0,79.839,0.0,Jerry,40.851,55.052,124.29,,,,,,,,,220.193,False,False
2293.0,79.609,0.0,Jerry,39.982,55.052,124.29,,,,,,,,,219.323,False,False
2294.0,79.573,0.0,Jerry,39.848,55.052,124.29,,,,,,,,,219.189,False,False
2295.0,80.072,0.0,Jerry,41.725,55.052,124.29,,,,,,,,,221.066,False,False
2296.0,81.446,0.0,Jerry,46.782,55.052,124.29,,,,,,,,,226.123,False,False
2297.0,84.034,0.0,Jerry,55.881,55.052,124.29,,,,,,,,,235.222,False,False
2298.0,88.176,0.0,Jerry,69.282,55.052,124.29,,,,,,,,,248.623,False,False
2299.0,94.211,0.0,Morty,69.282,86.249,124.29,,,,,,,,,279.821,False,False
2300.0,102.481,0.04,Morty,69.282,104.563,124.29,,,,,,,,,298.135,False,False
2301.0,108.687,0.07,Morty,69.282,114.562,124.29,,,,,,,,,308.134,False,False
2302.0,107.365,0.03,Morty,69.282,112.701,124.29,,,,,,,,,306.273,False,False
2303.0,105.718,0.07,Morty,69.282,110.179,124.29,,,,,,,,,303.751,False,False
2304.0,103.876,0.07,Morty,69.282,107.09,124.29,,,,,,,,,300.662,False,False
2305.0,101.969,0.03,Morty,69.282,103.596,124.29,,,,,,,,,297.168,False,False
2306.0,100.129,0.06,Morty,69.282,99.935,124.29,,,,,,,,,293.507,False,False
2307.0,98.483,0.02,Morty,69.282,96.423,124.29,,,,,,,,,289.994,False,False
2308.0,97.162,0.02,Morty,69.282,93.439,124.29,,,,,,,,,287.011,False,False
2309.0,96.294,0.03,Morty,69.282,91.399,124.29,,,,,,,,,284.971,False,False
2310.0,96.007,0.01,Morty,69.282,90.712,124.29,,,,,,,,,284.284,False,False
2311.0,96.408,0.04,Morty,69.282,91.67,124.29,,,,,,,,,285.241,False,False
2312.0,97.457,0.04,Morty,69.282,94.117,124.29,,,,,,,,,287.689,False,False
2313.0,98.905,0.07,Morty,69.282,97.345,124.29,,,,,,,,,290.917,False,False
2314.0,100.46,0.07,Morty,69.282,100.616,124.29,,,,,,,,,294.187,False,False
2315.0,101.855,0.05,Morty,69.282,103.376,124.29,,,,,,,,,296.948,False,False
2316.0,102.888,0.04,Morty,69.282,105.319,124.29,,,,,,,,,298.891,False,False
2317.0,103.559,0.02,Morty,69.282,106.532,124.29,,,,,,,,,300.104,False,False
2318.0,104.122,0.03,Morty,69.282,107.52,124.29,,,,,,,,,301.091,False,False
2319.0,104.883,0.04,Morty,69.282,108.815,124.29,,,,,,,,,302.387,False,False
2320.0,106.18,0.01,Morty,69.282,110.91,124.29,,,,,,,,,304.482,False,False
2321.0,108.27,0.03,Morty,69.282,113.991,124.29,,,,,,,,,307.563,False,False
2322.0,111.077,0.01,Morty,69.282,117.555,124.29,,,,,,,,,311.127,False,False
2323.0,114.414,0.05,Morty,69.282,120.938,124.29,,,,,,,,,314.51,False,False
2324.0,118.171,0.0,Morty,69.282,123.635,124.29,,,,,,,,,317.207,False,False
2325.0,122.263,0.05,Morty,69.282,125.234,124.29,,,,,,,,,318.806,False,False
2326.0,126.596,0.02,Rick,69.282,125.234,125.404,,,,,,,,,319.92,False,False
2327.0,131.032,0.09,Rick,69.282,125.234,123.956,,,,,,,,,318.472,False,False
2328.0,135.387,0.09,Rick,69.282,125.234,120.938,,,,,,,,,315.454,False,False
2329.0,139.463,0.06,Rick,69.282,125.234,116.681,,,,,,,,,311.197,False,False
2330.0,143.058,0.1,Rick,69.282,125.234,111.776,,,,,,,,,306.292,False,False
2331.0,146.018,0.02,Rick,69.282,125.234,106.928,,,,,,,,,301.444,False,False
2332.0,148.479,0.09,Rick,69.282,125.234,102.341,,,,,,,,,296.857,False,False
2333.0,151.012,0.15,Rick,69.282,125.234,97.093,,,,,,,,,291.609,False,False
2334.0,154.286,0.07,Rick,69.282,125.234,89.516,,,,,,,,,284.032,False,False
2335.0,158.973,0.1,Rick,69.282,125.234,77.114,,,,,,,,,271.629,False,False
2336.0,165.657,0.01,Rick,69.282,125.234,56.255,,,,,,,,,250.771,False,False
2337.0,174.387,0.02,Rick,69.282,125.234,23.403,,,,,,,,,217.918,False,False
2338.0,184.405,0.13,Rick,69.282,125.234,-22.129,,,,,,,,,172.386,False,False
2339.0,194.777,0.06,Rick,69.282,125.234,-78.086,,,,,,,,,116.43,False,False
2340.0,204.57,0.13,Rick,69.282,125.234,-139.155,,,,,,,,,55.36,False,False
2341.0,212.93,0.03,Rick,69.282,125.234,-197.617,,,,,,,,,-3.101,False,False
2342.0,219.456,0.03,Rick,69.282,125.234,-247.307,,,,,,,,,-52.791,False,False
2343.0,224.427,0.0,Rick,69.282,125.234,-287.54,,,,,,,,,-93.024,False,False
2344.0,228.274,0.1,Rick,69.282,125.234,-320.089,,,,,,,,,-125.574,False,False
2345.0,231.43,0.12,Rick,69.282,125.234,-347.713,,,,,,,,,-153.197,False,False
2346.0,234.33,0.03,Rick,69.282,125.234,-373.828,,,,,,,,,-179.312,True,False
2347.0,171.547,0.05,Rick,0.0,0.0,34.788,,,,,,,,,34.788,False,False
2348.0,159.463,0.06,Rick,0.0,0.0,75.711,,,,,,,,,75.711,False,False
2349.0,150.082,0.13,Rick,0.0,0.0,99.081,,,,,,,,,99.081,False,False
2350.0,142.882,0.14,Rick,0.0,0.0,112.041,,,,,,,,,112.041,False,False
2351.0,137.387,0.06,Rick,0.0,0.0,119.022,,,,,,,,,119.022,False,False
2352.0,133.162,0.02,Rick,0.0,0.0,122.678,,,,,,,,,122.678,False,False
2353.0,129.802,0.07,Rick,0.0,0.0,124.522,,,,,,,,,124.522,False,False
2354.0,126.93,0.14,Rick,0.0,0.0,125.352,,,,,,,,,125.352,False,False
2355.0,124.211,0.12,Rick,0.0,0.0,125.504,,,,,,,,,125.504,False,False
2356.0,121.468,0.05,Rick,0.0,0.0,125.032,,,,,,,,,125.032,False,False
2357.0,118.737,0.07,Rick,0.0,0.0,123.94,,,,,,,,,123.94,False,False
2358.0,116.118,0.11,Morty,0.0,122.307,123.94,,,,,,,,,246.247,False,False
2359.0,113.718,0.05,Morty,0.0,120.309,123.94,,,,,,,,,244.249,False,False
2360.0,111.641,0.05,Morty,0.0,118.192,123.94,,,,,,,,,242.132,False,False
2361.0,109.924,0.02,Morty,0.0,116.17,123.94,,,,,,,,,240.11,False,False
2362.0,108.492,0.03,Morty,0.0,114.297,123.94,,,,,,,,,238.237,False,False
2363.0,107.254,0.02,Morty,0.0,112.538,123.94,,,,,,,,,236.478,False,False
2364.0,106.121,0.06,Morty,0.0,110.818,123.94,,,,,,,,,234.758,False,False
2365.0,105.017,0.02,Morty,0.0,109.038,123.94,,,,,,,,,232.978,False,False
2366.0,103.909,0.03,Morty,0.0,107.149,123.94,,,,,,,,,231.089,False,False
2367.0,102.823,0.06,Morty,0.0,105.199,123.94,,,,,,,,,229.139,False,False
2368.0,101.804,0.07,Morty,0.0,103.279,123.94,,,,,,,,,227.219,False,False
2369.0,100.898,0.03,Morty,0.0,101.499,123.94,,,,,,,,,225.439,False,False
2370.0,100.147,0.04,Morty,0.0,99.972,123.94,,,,,,,,,223.912,False,False
2371.0,99.558,0.02,Morty,0.0,98.742,123.94,,,,,,,,,222.682,False,False
2372.0,99.085,0.03,Morty,0.0,97.733,123.94,,,,,,,,,221.672,False,False
2373.0,98.67,0.05,Morty,0.0,96.833,123.94,,,,,,,,,220.773,False,False
2374.0,98.258,0.03,Morty,0.0,95.924,123.94,,,,,,,,,219.864,False,False
2375.0,97.8,0.05,Morty,0.0,94.897,123.94,,,,,,,,,218.837,False,False
2376.0,97.294,0.0,Morty,0.0,93.742,123.94,,,,,,,,,217.682,False,False
2377.0,96.803,0.05,Morty,0.0,92.603,123.94,,,,,,,,,216.543,False,False
2378.0,96.407,0.07,Morty,0.0,91.669,123.94,,,,,,,,,215.609,False,False
2379.0,96.187,0.05,Morty,0.0,91.143,123.94,,,,,,,,,215.083,False,False
2380.0,96.211,0.07,Morty,0.0,91.201,123.94,,,,,,,,,215.141,False,False
2381.0,96.483,0.07,Morty,0.0,91.848,123.94,,,,,,,,,215.788,False,False
2382.0,96.907,0.0,Morty,0.0,92.847,123.94,,,,,,,,,216.787,False,False
2383.0,97.367,0.03,Morty,0.0,93.912,123.94,,,,,,,,,217.852,False,False
2384.0,97.745,0.06,Morty,0.0,94.773,123.94,,,,,,,,,218.713,False,False
2385.0,97.932,0.07,Morty,0.0,95.194,123.94,,,,,,,,,219.134,False,False
2386.0,97.866,0.04,Morty,0.0,95.047,123.94,,,,,,,,,218.987,False,False
2387.0,97.561,0.06,Morty,0.0,94.356,123.94,,,,,,,,,218.296,False,False
2388.0,97.046,0.0,Morty,0.0,93.169,123.94,,,,,,,,,217.109,False,False
2389.0,96.347,0.02,Morty,0.0,91.526,123.94,,,,,,,,,215.466,False,False
2390.0,95.495,0.06,Morty,0.0,89.465,123.94,,,,,,,,,213.405,False,False
2391.0,94.516,0.06,Morty,0.0,87.027,123.94,,,,,,,,,210.966,False,False
2392.0,93.441,0.0,Morty,0.0,84.254,123.94,,,,,,,,,208.194,False,False
2393.0,92.298,0.07,Morty,0.0,81.2,123.94,,,,,,,,,205.14,False,False
2394.0,91.115,0.07,Morty,0.0,77.925,123.94,,,,,,,,,201.865,False,False
2395.0,89.846,0.03,Morty,0.0,74.281,123.94,,,,,,,,,198.22,False,False
2396.0,88.092,0.02,Morty,0.0,69.025,123.94,,,,,,,,,192.965,False,False
2397.0,85.432,0.02,Morty,0.0,60.565,123.94,,,,,,,,,184.505,False,False
2398.0,82.184,0.02,Morty,0.0,49.435,123.94,,,,,,,,,173.375,False,False
2399.0,78.667,0.02,Jerry,36.388,49.435,123.94,,,,,,,,,209.763,False,False
2400.0,75.198,0.0,Jerry,22.509,49.435,123.94,,,,,,,,,195.884,False,False
2401.0,72.095,0.0,Jerry,9.247,49.435,123.94,,,,,,,,,182.622,False,False
2402.0,69.678,0.0,Jerry,-1.643,49.435,123.94,,,,,,,,,171.732,False,False
2403.0,68.264,0.0,Jerry,-8.238,49.435,123.94,,,,,,,,,165.137,False,False
2404.0,68.173,0.0,Jerry,-8.669,49.435,123.94,,,,,,,,,164.705,False,False
2405.0,69.656,0.0,Jerry,-1.744,49.435,123.94,,,,,,,,,171.631,False,False
2406.0,72.564,0.0,Jerry,11.303,49.435,123.94,,,,,,,,,184.678,False,False
2407.0,76.147,0.0,Jerry,26.405,49.435,123.94,,,,,,,,,199.78,False,False
2408.0,79.518,0.0,Jerry,39.641,49.435,123.94,,,,,,,,,213.016,False,False
2409.0,81.795,0.0,Jerry,48.041,49.435,123.94,,,,,,,,,221.416,False,False
2410.0,82.194,0.0,Jerry,49.468,49.435,123.94,,,,,,,,,222.843,False,False
2411.0,80.55,0.0,Jerry,43.503,49.435,123.94,,,,,,,,,216.878,False,False
2412.0,77.626,0.0,Jerry,32.33,49.435,123.94,,,,,,,,,205.705,False,False
2413.0,74.387,0.0,Jerry,19.123,49.435,123.94,,,,,,,,,192.498,False,False
2414.0,71.801,0.0,Jerry,7.946,49.435,123.94,,,,,,,,,181.321,False,False
2415.0,70.734,0.0,Jerry,3.176,49.435,123.94,,,,,,,,,176.551,False,False
2416.0,71.465,0.0,Jerry,6.456,49.435,123.94,,,,,,,,,179.831,False,False
2417.0,73.386,0.0,Jerry,14.862,49.435,123.94,,,,,,,,,188.237,True,False
2418.0,175.702,0.14,Rick,0.0,0.0,17.907,,,,,,,,,17.907,False,False
2419.0,162.711,0.14,Rick,0.0,0.0,65.906,,,,,,,,,65.906,False,False
2420.0,152.564,0.11,Rick,0.0,0.0,93.612,,,,,,,,,93.612,False,False
2421.0,144.714,0.1,Rick,0.0,0.0,109.153,,,,,,,,,109.153,False,False
2422.0,138.668,0.03,Rick,0.0,0.0,117.619,,,,,,,,,117.619,False,False
2423.0,133.975,0.13,Rick,0.0,0.0,122.09,,,,,,,,,122.09,False,False
2424.0,130.215,0.06,Rick,0.0,0.0,124.346,,,,,,,,,124.346,False,False
2425.0,126.999,0.05,Rick,0.0,0.0,125.34,,,,,,,,,125.34,False,False
2426.0,123.985,0.09,Rick,0.0,0.0,125.489,,,,,,,,,125.489,False,False
2427.0,120.984,0.14,Rick,0.0,0.0,124.884,,,,,,,,,124.884,False,False
2428.0,118.027,0.06,Rick,0.0,0.0,123.554,,,,,,,,,123.554,False,False
2429.0,115.207,0.08,Morty,0.0,121.605,123.554,,,,,,,,,245.159,False,False
2430.0,112.625,0.01,Morty,0.0,119.241,123.554,,,,,,,,,242.794,False,False
2431.0,110.384,0.05,Morty,0.0,116.737,123.554,,,,,,,,,240.29,False,False
2432.0,108.515,0.06,Morty,0.0,114.328,123.554,,,,,,,,,237.882,False,False
2433.0,106.943,0.02,Morty,0.0,112.076,123.554,,,,,,,,,235.63,False,False
2434.0,105.571,0.03,Morty,0.0,109.944,123.554,,,,,,,,,233.498,False,False
2435.0,104.312,0.02,Morty,0.0,107.848,123.554,,,,,,,,,231.402,False,False
2436.0,103.088,0.04,Morty,0.0,105.683,123.554,,,,,,,,,229.237,False,False
2437.0,101.863,0.0,Morty,0.0,103.392,123.554,,,,,,,,,226.946,False,False
2438.0,100.665,0.01,Morty,0.0,101.03,123.554,,,,,,,,,224.584,False,False
2439.0,99.536,0.05,Morty,0.0,98.697,123.554,,,,,,,,,222.25,False,False
2440.0,98.524,0.0,Morty,0.0,96.512,123.554,,,,,,,,,220.066,False,False
2441.0,97.67,0.01,Morty,0.0,94.602,123.554,,,,,,,,,218.156,False,False
2442.0,96.981,0.01,Morty,0.0,93.019,123.554,,,,,,,,,216.573,False,False
2443.0,96.413,0.01,Morty,0.0,91.682,123.554,,,,,,,,,215.236,False,False
2444.0,95.908,0.06,Morty,0.0,90.472,123.554,,,,,,,,,214.025,False,False
2445.0,95.411,0.07,Morty,0.0,89.26,123.554,,,,,,,,,212.814,False,False
2446.0,94.876,0.04,Morty,0.0,87.932,123.554,,,,,,,,,211.486,False,False
2447.0,94.3,0.06,Morty,0.0,86.477,123.554,,,,,,,,,210.031,False,False
2448.0,93.75,0.03,Morty,0.0,85.059,123.554,,,,,,,,,208.613,False,False
2449.0,93.303,0.04,Morty,0.0,83.892,123.554,,,,,,,,,207.445,False,False
2450.0,93.042,0.04,Morty,0.0,83.2,123.554,,,,,,,,,206.754,False,False
2451.0,93.035,0.03,Morty,0.0,83.182,123.554,,,,,,,,,206.735,False,False
2452.0,93.286,0.04,Morty,0.0,83.845,123.554,,,,,,,,,207.399,False,False
2453.0,93.699,0.01,Morty,0.0,84.927,123.554,,,,,,,,,208.48,False,False
2454.0,94.156,0.01,Morty,0.0,86.109,123.554,,,,,,,,,209.662,False,False
2455.0,94.541,0.03,Morty,0.0,87.09,123.554,,,,,,,,,210.644,False,False
2456.0,94.745,0.06,Morty,0.0,87.604,123.554,,,,,,,,,211.157,False,False
2457.0,94.706,0.05,Morty,0.0,87.507,123.554,,,,,,,,,211.06,False,False
2458.0,94.438,0.06,Morty,0.0,86.829,123.554,,,,,,,,,210.382,False,False
2459.0,93.97,0.0,Morty,0.0,85.629,123.554,,,,,,,,,209.182,False,False
2460.0,93.329,0.06,Morty,0.0,83.958,123.554,,,,,,,,,207.512,False,False
2461.0,92.544,0.04,Morty,0.0,81.867,123.554,,,,,,,,,205.421,False,False
2462.0,91.645,0.03,Morty,0.0,79.407,123.554,,,,,,,,,202.96,False,False
2463.0,90.659,0.01,Morty,0.0,76.632,123.554,,,,,,,,,200.185,False,False
2464.0,89.615,0.04,Morty,0.0,73.605,123.554,,,,,,,,,197.158,False,False
2465.0,88.541,0.06,Morty,0.0,70.397,123.554,,,,,,,,,193.95,False,False
2466.0,87.39,0.06,Morty,0.0,66.85,123.554,,,,,,,,,190.404,False,False
2467.0,85.763,0.03,Morty,0.0,61.652,123.554,,,,,,,,,185.205,False,False
2468.0,83.239,0.01,Morty,0.0,53.147,123.554,,,,,,,,,176.701,False,False
2469.0,80.135,0.04,Jerry,41.961,53.147,123.554,,,,,,,,,218.662,False,False
2470.0,76.769,0.0,Jerry,28.921,53.147,123.554,,,,,,,,,205.622,False,False
2471.0,73.458,0.0,Jerry,15.173,53.147,123.554,,,,,,,,,191.874,False,False
2472.0,70.52,0.0,Jerry,2.209,53.147,123.554,,,,,,,,,178.91,False,False
2473.0,68.273,0.0,Jerry,-8.193,53.147,123.554,,,,,,,,,168.508,False,False
2474.0,67.035,0.0,Jerry,-14.106,53.147,123.554,,,,,,,,,162.595,False,False
